signer,batch,label,source_folder,source_path,dest_path,status,shape,error
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260519_162830_seq0016.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_086_3FA03AB4.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260519_162830_seq0017.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_087_82CB8997.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260519_162830_seq0018.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_088_87B14B6E.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260519_162830_seq0019.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_089_69B7C9CC.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260519_162830_seq0020.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_090_75A48943.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260519_162830_seq0021.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_091_B4FFAB34.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260519_162830_seq0022.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_092_67A444FF.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260519_162830_seq0023.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_093_341B4AD1.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260519_162830_seq0024.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_094_46902EBD.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260519_162830_seq0025.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_095_35E80E53.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260519_162830_seq0026.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_096_8132BE67.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260519_162830_seq0027.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_097_56232312.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260519_162830_seq0028.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_098_FE4BCFCE.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260519_162830_seq0029.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_099_0ED943C1.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260519_162830_seq0030.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_100_69860119.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0031.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_101_E16808B7.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0032.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_102_70A160A9.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0033.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_103_D8B0F24C.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0034.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_104_EE52798D.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0035.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_105_45A86A9A.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0036.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_106_63E07973.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0037.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_107_E9A4D54A.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0038.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_108_71389F68.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0039.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_109_AEA9E912.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0040.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_110_78DD34C9.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0041.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_111_F169653D.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0042.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_112_E3F1CD6B.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0043.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_113_8722172E.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0044.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_114_0C239CD1.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0045.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_115_F2161A45.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0046.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_116_C2949D8E.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0047.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_117_A26ECE9A.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0048.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_118_650D6D34.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0049.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_119_56E9B7C1.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,THANKYOU,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\THANKYOU\manual_fullsign225_20260522_014409_seq0050.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\THANKYOU\CED_BATCH01_MANUAL16_THANKYOU_120_0E3603F8.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\TIME\manual_fullsign225_20260519_165908_seq0001.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\TIME\manual_fullsign225_20260519_165908_seq0002.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\TIME\manual_fullsign225_20260519_165908_seq0003.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\TIME\manual_fullsign225_20260519_165908_seq0004.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\TIME\manual_fullsign225_20260519_165908_seq0005.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\TIME\manual_fullsign225_20260519_165908_seq0006.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\TIME\manual_fullsign225_20260519_165908_seq0007.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\TIME\manual_fullsign225_20260519_165908_seq0008.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\TIME\manual_fullsign225_20260519_165908_seq0009.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\TIME\manual_fullsign225_20260519_165908_seq0010.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\TIME\manual_fullsign225_20260519_165908_seq0011.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\TIME\manual_fullsign225_20260519_165908_seq0012.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\TIME\manual_fullsign225_20260519_165908_seq0013.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\TIME\manual_fullsign225_20260519_165908_seq0014.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\TIME\manual_fullsign225_20260519_165908_seq0015.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\TIME\manual_fullsign225_20260519_165908_seq0016.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\TIME\manual_fullsign225_20260519_165908_seq0017.npy,,skipped_unknown_label,,
