path,meta_path,label,signer_id,recording_session,source_video,device_model,source,feature_version,feature_version_source,content_sha256,pose_presence_ratio,hand_presence_ratio,split
external_datasets\fsl_features\SIX\fsl105_8_w29.npy,external_datasets\fsl_features\SIX\fsl105_8_w29.meta.json,SIX,fsl105_8,clips/25/8.MOV,clips/25/8.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,bf0476bfeb32fda7516600563f857bb3b05f650c38694670c98f07b26876ae92,1.0,1.0,test
external_datasets\fsl_features\SIX\fsl105_8_w30.npy,external_datasets\fsl_features\SIX\fsl105_8_w30.meta.json,SIX,fsl105_8,clips/25/8.MOV,clips/25/8.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,337eedd98c7726f6e86a0cef55aa8a2cd776cbc34e867c3613ca9a36458b3e7c,1.0,1.0,test
external_datasets\fsl_features\SIX\fsl105_8_w31.npy,external_datasets\fsl_features\SIX\fsl105_8_w31.meta.json,SIX,fsl105_8,clips/25/8.MOV,clips/25/8.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,a60c458d3dca875aec7011edbf8e8d2a08aa9b5af448bb0b6ceee4b88b899398,1.0,1.0,test
external_datasets\fsl_features\SIX\fsl105_8_w32.npy,external_datasets\fsl_features\SIX\fsl105_8_w32.meta.json,SIX,fsl105_8,clips/25/8.MOV,clips/25/8.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,d70ff592ab1103fd032e1ed9a3ed28c8326a6eba09c8688d9271b77f18200632,1.0,1.0,test
external_datasets\fsl_features\SIX\fsl105_8_w33.npy,external_datasets\fsl_features\SIX\fsl105_8_w33.meta.json,SIX,fsl105_8,clips/25/8.MOV,clips/25/8.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,5e578df196f8ff775630de5d475b7f1dd035295f4402a39768ad21196979fe03,1.0,1.0,test
external_datasets\fsl_features\SIX\fsl105_8_w34.npy,external_datasets\fsl_features\SIX\fsl105_8_w34.meta.json,SIX,fsl105_8,clips/25/8.MOV,clips/25/8.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,0f8086583f0778df87076eec97d47bcf78fca41c16cd56a01ea2471f86501bec,1.0,1.0,test
external_datasets\fsl_features\SIX\fsl105_8_w35.npy,external_datasets\fsl_features\SIX\fsl105_8_w35.meta.json,SIX,fsl105_8,clips/25/8.MOV,clips/25/8.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,1d9bcf54af13f62f6426c72f3f7ded96874538a73a59670c490b22e6a3bb9959,1.0,1.0,test
external_datasets\fsl_features\SIX\fsl105_8_w36.npy,external_datasets\fsl_features\SIX\fsl105_8_w36.meta.json,SIX,fsl105_8,clips/25/8.MOV,clips/25/8.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,8dbae11c7f5ce86fedded8358e07e1112565fdc941b70da80d3affd022e5da46,1.0,0.95,test
external_datasets\fsl_features\SIX\fsl105_8_w37.npy,external_datasets\fsl_features\SIX\fsl105_8_w37.meta.json,SIX,fsl105_8,clips/25/8.MOV,clips/25/8.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,c841ebdfd45c511c08dcbadc33eb216c42073cd3c4680af525fbcb56fc4fc5a8,1.0,0.7,test
external_datasets\fsl_features\SIX\fsl105_9_w19.npy,external_datasets\fsl_features\SIX\fsl105_9_w19.meta.json,SIX,fsl105_9,clips/25/9.MOV,clips/25/9.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,d514dc58a6b530c5f589e06ee6c1630f1606c1862e9abc78332b26d3e32abea7,1.0,0.75,train
external_datasets\fsl_features\SIX\fsl105_9_w20.npy,external_datasets\fsl_features\SIX\fsl105_9_w20.meta.json,SIX,fsl105_9,clips/25/9.MOV,clips/25/9.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,5c88ce1907af6439f8bbef3fde75450d6477a93b961e60359405ff44cc261f99,1.0,1.0,train
external_datasets\fsl_features\SIX\fsl105_9_w21.npy,external_datasets\fsl_features\SIX\fsl105_9_w21.meta.json,SIX,fsl105_9,clips/25/9.MOV,clips/25/9.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,ec0f0283fad74ef85bb21892d23fb638d82ef31287e37d39bd178eded4291dce,1.0,1.0,train
external_datasets\fsl_features\SIX\fsl105_9_w22.npy,external_datasets\fsl_features\SIX\fsl105_9_w22.meta.json,SIX,fsl105_9,clips/25/9.MOV,clips/25/9.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,7e6184b75ec418cd023b2202f0c5f59f71c4e4c500faa5110b42d6db7c350548,1.0,1.0,train
external_datasets\fsl_features\SIX\fsl105_9_w23.npy,external_datasets\fsl_features\SIX\fsl105_9_w23.meta.json,SIX,fsl105_9,clips/25/9.MOV,clips/25/9.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,bb87d86eed891913dba3ed73de26bb538decee82685b087fc15588611ea97740,1.0,1.0,train
external_datasets\fsl_features\SIX\fsl105_9_w24.npy,external_datasets\fsl_features\SIX\fsl105_9_w24.meta.json,SIX,fsl105_9,clips/25/9.MOV,clips/25/9.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,4d476875e04cedecfc6d89749e019851eadaff6bf360fa9b318b3fba472f5832,1.0,1.0,train
external_datasets\fsl_features\SIX\fsl105_9_w25.npy,external_datasets\fsl_features\SIX\fsl105_9_w25.meta.json,SIX,fsl105_9,clips/25/9.MOV,clips/25/9.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,28d8c21d249df461030eb6c4234269f657a05573a46b183e8cfe73e8aa4f1264,1.0,1.0,train
external_datasets\fsl_features\SIX\fsl105_9_w26.npy,external_datasets\fsl_features\SIX\fsl105_9_w26.meta.json,SIX,fsl105_9,clips/25/9.MOV,clips/25/9.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,407c6c627b4e4bc8c170a98af3c1fb7af08b2286b595268367b2a9aa56b8d666,1.0,1.0,train
external_datasets\fsl_features\SIX\fsl105_9_w27.npy,external_datasets\fsl_features\SIX\fsl105_9_w27.meta.json,SIX,fsl105_9,clips/25/9.MOV,clips/25/9.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,deeb3405716445faae7831dbf1b823f108112390d0bfef2ff0494e0ead969dcc,1.0,1.0,train
external_datasets\fsl_features\SIX\fsl105_9_w28.npy,external_datasets\fsl_features\SIX\fsl105_9_w28.meta.json,SIX,fsl105_9,clips/25/9.MOV,clips/25/9.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,25bfc578c676ee8260c759a758ab01d9b0474c1781275dd8627b09806f7e836c,1.0,1.0,train
external_datasets\fsl_features\SIX\fsl105_9_w29.npy,external_datasets\fsl_features\SIX\fsl105_9_w29.meta.json,SIX,fsl105_9,clips/25/9.MOV,clips/25/9.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,3ea1bc7322bba2dbf85daba610ef88ec15a5fe1fb3f58ca7c3af68678392f246,1.0,1.0,train
external_datasets\fsl_features\SIX\fsl105_9_w30.npy,external_datasets\fsl_features\SIX\fsl105_9_w30.meta.json,SIX,fsl105_9,clips/25/9.MOV,clips/25/9.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,9f98af432cb1cc1d3f171582e5f2f2c9c506106eccc2d478bdde3fa624a84547,1.0,1.0,train
external_datasets\fsl_features\SIX\fsl105_9_w31.npy,external_datasets\fsl_features\SIX\fsl105_9_w31.meta.json,SIX,fsl105_9,clips/25/9.MOV,clips/25/9.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,e71b244be830f2b1b3b71031685c2a2defe77c59a3434c2a3098ce9cfb8acd89,1.0,0.9,train
external_datasets\fsl_features\SIX\fsl105_9_w32.npy,external_datasets\fsl_features\SIX\fsl105_9_w32.meta.json,SIX,fsl105_9,clips/25/9.MOV,clips/25/9.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,74c7558d2d67837a4808dfa533a03501f8da63ab29554e4217ed42a30cd93291,1.0,0.65,train
external_datasets\fsl_features\SUGAR\fsl105_0_w17.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w17.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,c74e611157c3589ba894579cf4f231083c38ee99ba12a6d1d8cbc8f9f93c2bca,1.0,0.7,test
external_datasets\fsl_features\SUGAR\fsl105_0_w18.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w18.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,e6b73e5554cb94f38de850de13e4c1e6bccd1fd895b9e29355d2047988085480,1.0,0.95,test
external_datasets\fsl_features\SUGAR\fsl105_0_w19.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w19.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,458fe10f1d4ecbebd27054690cc9cbd91c820d5580cf2f4461056af4dbf88d17,1.0,1.0,test
external_datasets\fsl_features\SUGAR\fsl105_0_w20.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w20.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,ea15c3ac1061e4935614cdda4ab1a9c925ad05c4baeffcf5d34b594cfbd7cbae,1.0,1.0,test
external_datasets\fsl_features\SUGAR\fsl105_0_w21.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w21.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,e3f605069b4dad9e9bdf56a59ab1bf117e11f7f5f8f7b121138b5687f5e49313,1.0,1.0,test
external_datasets\fsl_features\SUGAR\fsl105_0_w22.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w22.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,925a5e3cc8f0b9d390f82d5c22767cd1b04e502acc3db190eafe97595f330643,1.0,1.0,test
external_datasets\fsl_features\SUGAR\fsl105_0_w23.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w23.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,bcd735142dbadf15f4c056271e819812200436038a57440551926c720b5118a1,1.0,1.0,test
external_datasets\fsl_features\SUGAR\fsl105_0_w24.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w24.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,17de2dc344e8337b6e127c626926521c647dabed9cdd91c1abc2b3aaadf8e721,1.0,1.0,test
external_datasets\fsl_features\SUGAR\fsl105_0_w25.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w25.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,199f8a3e5960de7b30d7eb0f61c7bb50d5a23109070650b4b4b9c4cb8a61b4d5,1.0,1.0,test
external_datasets\fsl_features\SUGAR\fsl105_0_w26.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w26.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,4bf0ff9f79eb593376dddb2afddeb74f9c161b25c38629de4819807ac3ad3b15,1.0,1.0,test
external_datasets\fsl_features\SUGAR\fsl105_0_w27.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w27.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,566520b1b6a6b38bcf2950a68ac6c1281cd222163871175f0e8b0080660be183,1.0,1.0,test
external_datasets\fsl_features\SUGAR\fsl105_0_w28.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w28.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,49c08d4c10f852f5a6bdb0132a2dc4c7e86361dfda4c744eb10315a12cff5b52,1.0,1.0,test
external_datasets\fsl_features\SUGAR\fsl105_0_w29.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w29.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,a907623db058a398cb651052a188a91047f875fc278bf59a9345ce23beb6bc54,1.0,1.0,test
external_datasets\fsl_features\SUGAR\fsl105_0_w30.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w30.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,a24a8449cba0572f84fcd9e48f47a4bade6f7069bf5c6d99a477beebc3ecfb02,1.0,1.0,test
external_datasets\fsl_features\SUGAR\fsl105_0_w31.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w31.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,c8bb59db3da449fe4df863dae674058051e545d57ef1eccc425923460b19c068,1.0,1.0,test
external_datasets\fsl_features\SUGAR\fsl105_0_w32.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w32.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,9f7853f919c056b0c3184ed81047ac9db6bed872990991a9a0902677ca5ad8e0,1.0,1.0,test
external_datasets\fsl_features\SUGAR\fsl105_0_w33.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w33.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,9b7329f834fd12f55a727b8b63576164185c4a63101f56191af9c16a5db6b935,1.0,1.0,test
external_datasets\fsl_features\SUGAR\fsl105_0_w34.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w34.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,772918abaa9b4b666c652f3e10f2635534e00f7e1c3a72895939be010e9c9fa2,1.0,1.0,test
external_datasets\fsl_features\SUGAR\fsl105_0_w35.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w35.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,1c2dffa3cd74fdf0c99591194a6552a39515d1aa89d1e18990afa88268895d78,1.0,1.0,test
external_datasets\fsl_features\SUGAR\fsl105_0_w36.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w36.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,bba44847408e5abdfef4d2ae8efe0e6de24470147793d23de05363ae1fe29ffd,1.0,1.0,test
external_datasets\fsl_features\SUGAR\fsl105_0_w37.npy,external_datasets\fsl_features\SUGAR\fsl105_0_w37.meta.json,SUGAR,fsl105_0,clips/103/0.MOV,clips/103/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,306d4ed4d401faee831901f770ae4d836c71362ddeb81ace577cc02e95e84eb9,1.0,0.75,test
external_datasets\fsl_features\SUGAR\fsl105_10_w16.npy,external_datasets\fsl_features\SUGAR\fsl105_10_w16.meta.json,SUGAR,fsl105_10,clips/103/10.MOV,clips/103/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,3ce4b29a2e7d7b8c41f87f755daf14033a9941e0bebb22c615218411f2ad8a30,1.0,0.7,train
external_datasets\fsl_features\SUGAR\fsl105_10_w17.npy,external_datasets\fsl_features\SUGAR\fsl105_10_w17.meta.json,SUGAR,fsl105_10,clips/103/10.MOV,clips/103/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,5a122f7f23ed4b04db644eeaaff918d6640579b5b379d135e43d3f95f0513cc0,1.0,0.9,train
external_datasets\fsl_features\SUGAR\fsl105_10_w18.npy,external_datasets\fsl_features\SUGAR\fsl105_10_w18.meta.json,SUGAR,fsl105_10,clips/103/10.MOV,clips/103/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,a6f7374a4b492b3babe9b1a9a63958713ce8fb6c186ce16c39ba02f5fafd9c8f,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_10_w19.npy,external_datasets\fsl_features\SUGAR\fsl105_10_w19.meta.json,SUGAR,fsl105_10,clips/103/10.MOV,clips/103/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,b4b2438edfac2f512b09dfa074d84134409415ff9514008331fe4fdf5adc331b,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_10_w20.npy,external_datasets\fsl_features\SUGAR\fsl105_10_w20.meta.json,SUGAR,fsl105_10,clips/103/10.MOV,clips/103/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,2d80d1103cfe87e7113fd75e23f10c0722f9f9021ee0db8ebf684d6e569f67c9,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_10_w21.npy,external_datasets\fsl_features\SUGAR\fsl105_10_w21.meta.json,SUGAR,fsl105_10,clips/103/10.MOV,clips/103/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,f928bc6bcd192990a3858bfe387f3d6677dc0b5b631e38fab5cc9836d39a9832,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_10_w22.npy,external_datasets\fsl_features\SUGAR\fsl105_10_w22.meta.json,SUGAR,fsl105_10,clips/103/10.MOV,clips/103/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,7577c223151eb46e852b7d6cd2f588bf407961a2468544087913133ac24b89cc,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_10_w23.npy,external_datasets\fsl_features\SUGAR\fsl105_10_w23.meta.json,SUGAR,fsl105_10,clips/103/10.MOV,clips/103/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,18d7d615858fcf7e69f42efd9f0b40b768236ffab018bef6ac5f3f0c22d81ee2,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_10_w24.npy,external_datasets\fsl_features\SUGAR\fsl105_10_w24.meta.json,SUGAR,fsl105_10,clips/103/10.MOV,clips/103/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,d8560f6c7012b953dc0e97ac476cb9e3ee7963c50add4721e12e2c6dd5118187,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_10_w25.npy,external_datasets\fsl_features\SUGAR\fsl105_10_w25.meta.json,SUGAR,fsl105_10,clips/103/10.MOV,clips/103/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,16ef580ff21de080fb32663bb173fcdd98a48026184f0541c0f83fdfaac448b2,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_10_w26.npy,external_datasets\fsl_features\SUGAR\fsl105_10_w26.meta.json,SUGAR,fsl105_10,clips/103/10.MOV,clips/103/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,74abfa5484900898c4d9966f26ec059ec3f58f601ea7e9def9cb782ed5392709,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_10_w27.npy,external_datasets\fsl_features\SUGAR\fsl105_10_w27.meta.json,SUGAR,fsl105_10,clips/103/10.MOV,clips/103/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,4c7d8de36252b5585f2279e081bcff193b06eca0226aacebc9f39b025da1a59d,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_10_w28.npy,external_datasets\fsl_features\SUGAR\fsl105_10_w28.meta.json,SUGAR,fsl105_10,clips/103/10.MOV,clips/103/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,ad4a0fa223147c6503d70a5162de8ef63a0416e051d72758d557deb4e4c5a7f6,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_10_w29.npy,external_datasets\fsl_features\SUGAR\fsl105_10_w29.meta.json,SUGAR,fsl105_10,clips/103/10.MOV,clips/103/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,c2632c720735f17149e01f2c2f2436c65a641eec0ee9bf94fb66a938f34a78aa,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_10_w30.npy,external_datasets\fsl_features\SUGAR\fsl105_10_w30.meta.json,SUGAR,fsl105_10,clips/103/10.MOV,clips/103/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,b31a4e0e805b66477aca356e414ff32d3a5d4216e8f38385a9695c55504046f5,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_10_w31.npy,external_datasets\fsl_features\SUGAR\fsl105_10_w31.meta.json,SUGAR,fsl105_10,clips/103/10.MOV,clips/103/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,360d6ab96ea31a657937e24f5934c1fe6cc06a91147ba32ecc0c83495c6930c1,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_10_w32.npy,external_datasets\fsl_features\SUGAR\fsl105_10_w32.meta.json,SUGAR,fsl105_10,clips/103/10.MOV,clips/103/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,27c750d315401a78083f1a740eac09a95cc5f646611ecc8b59473c169912a105,1.0,0.8,train
external_datasets\fsl_features\SUGAR\fsl105_11_w17.npy,external_datasets\fsl_features\SUGAR\fsl105_11_w17.meta.json,SUGAR,fsl105_11,clips/103/11.MOV,clips/103/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,420537a479d60d819b17309d1e1c1d69d9367960f0eb8d7d3d2b8ce36902bd82,1.0,0.85,train
external_datasets\fsl_features\SUGAR\fsl105_11_w18.npy,external_datasets\fsl_features\SUGAR\fsl105_11_w18.meta.json,SUGAR,fsl105_11,clips/103/11.MOV,clips/103/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,dbd03a5265fbf9b2bce484f1873df4eefacd2188d5991428eb058aca06a098ef,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_11_w19.npy,external_datasets\fsl_features\SUGAR\fsl105_11_w19.meta.json,SUGAR,fsl105_11,clips/103/11.MOV,clips/103/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,3cfa0cf07e23b5ec3bac8e356b83ea3bd1279bebdf9dfd396a46e342db8278f4,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_11_w20.npy,external_datasets\fsl_features\SUGAR\fsl105_11_w20.meta.json,SUGAR,fsl105_11,clips/103/11.MOV,clips/103/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,90062f839e3f5c267a5203aa791722cd4d10de1c20acb43de4a22f6633d011d1,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_11_w21.npy,external_datasets\fsl_features\SUGAR\fsl105_11_w21.meta.json,SUGAR,fsl105_11,clips/103/11.MOV,clips/103/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,f8647f267325754c63b171e96401bf4a1c3f8bfaea060df54b5edc54b6fea15b,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_11_w22.npy,external_datasets\fsl_features\SUGAR\fsl105_11_w22.meta.json,SUGAR,fsl105_11,clips/103/11.MOV,clips/103/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,488cb9fcaa587fe3a229541b3e0a208dccef986a2e9352b62f7e5ed88aa24e82,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_11_w23.npy,external_datasets\fsl_features\SUGAR\fsl105_11_w23.meta.json,SUGAR,fsl105_11,clips/103/11.MOV,clips/103/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,078cc28e5e20eb35c34b33428964e2cb5614c1eada4d36ec99fb877a8e74a28a,1.0,1.0,train
external_datasets\fsl_features\SUGAR\fsl105_11_w24.npy,external_datasets\fsl_features\SUGAR\fsl105_11_w24.meta.json,SUGAR,fsl105_11,clips/103/11.MOV,clips/103/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,397ddca2c563dde895fc7e60034be7f994add9faef061ca7b53e305fa72911a3,1.0,1.0,train
