video_path,label,total_frames,left_present_frames,right_present_frames,both_present_frames,left_presence_ratio,right_presence_ratio,both_presence_ratio,left_motion_total,right_motion_total,left_motion_mean,right_motion_mean,dominant_hand,non_dominant_presence_ratio,non_dominant_motion_ratio,classification
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\31\2.MOV,JUNE,244,90,95,88,0.368852,0.389344,0.360656,0.797067,1.095901,0.009058,0.011784,RIGHT,0.368852,0.727317,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\31\3.MOV,FATHER,244,101,106,98,0.413934,0.434426,0.401639,0.752713,1.0556,0.007681,0.010349,RIGHT,0.413934,0.713067,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\31\4.MOV,MOTHER,244,83,90,82,0.340164,0.368852,0.336066,0.790686,1.286548,0.009762,0.014788,RIGHT,0.340164,0.614579,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\31\5.MOV,UNDERSTAND,244,91,102,90,0.372951,0.418033,0.368852,0.952379,1.666199,0.011338,0.01683,RIGHT,0.372951,0.571588,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\31\6.MOV,SUGAR,244,73,79,69,0.29918,0.32377,0.282787,0.855168,1.310555,0.012045,0.01702,RIGHT,0.29918,0.652524,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\31\7.MOV,SUNDAY,244,80,82,76,0.327869,0.336066,0.311475,0.962443,1.235307,0.012183,0.015837,RIGHT,0.327869,0.779112,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\31\8.MOV,MONDAY,244,67,69,65,0.27459,0.282787,0.266393,0.738742,1.152059,0.011365,0.017724,RIGHT,0.27459,0.641236,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\31\9.MOV,COUSIN,244,89,99,89,0.364754,0.405738,0.364754,0.571449,1.137536,0.006494,0.011608,RIGHT,0.364754,0.502357,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\0.MOV,DEAF BLIND,244,95,99,95,0.389344,0.405738,0.389344,0.791203,1.104374,0.008417,0.011269,RIGHT,0.389344,0.716427,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\1.MOV,FEBRUARY,244,104,111,104,0.42623,0.454918,0.42623,0.791895,1.138711,0.007688,0.010352,RIGHT,0.42623,0.695431,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\10.MOV,YESTERDAY,244,82,89,82,0.336066,0.364754,0.336066,0.499201,1.00152,0.00624,0.011381,RIGHT,0.336066,0.498443,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\11.MOV,DON’T KNOW,244,70,75,70,0.286885,0.307377,0.286885,0.408856,0.849068,0.006102,0.011631,RIGHT,0.286885,0.481535,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\12.MOV,WEDNESDAY,244,80,90,80,0.327869,0.368852,0.327869,0.401965,0.993094,0.005088,0.011158,RIGHT,0.327869,0.40476,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\13.MOV,UNDERSTAND,244,82,89,82,0.336066,0.364754,0.336066,0.462815,0.933833,0.005785,0.010612,RIGHT,0.336066,0.495608,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\14.MOV,HARD OF HEARING,244,68,73,68,0.278689,0.29918,0.278689,0.441737,0.899373,0.006693,0.012491,RIGHT,0.278689,0.491161,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\15.MOV,NOVEMBER,244,77,78,72,0.315574,0.319672,0.295082,0.897606,0.93091,0.011968,0.012412,RIGHT,0.315574,0.964224,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\16.MOV,BLIND,244,78,82,75,0.319672,0.336066,0.307377,0.57787,1.297488,0.007705,0.016424,RIGHT,0.319672,0.445376,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\17.MOV,COLD,244,77,80,75,0.315574,0.327869,0.307377,0.644642,0.832838,0.008711,0.010677,RIGHT,0.315574,0.77403,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\18.MOV,GREEN,244,85,89,81,0.348361,0.364754,0.331967,0.634443,1.226873,0.007931,0.014102,RIGHT,0.348361,0.517122,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\19.MOV,IM FINE,244,78,84,72,0.319672,0.344262,0.295082,0.484818,1.227681,0.006641,0.015157,RIGHT,0.319672,0.394906,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\2.MOV,JUNE,244,93,95,91,0.381148,0.389344,0.372951,0.860548,0.904831,0.009354,0.009835,RIGHT,0.381148,0.951059,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\3.MOV,FATHER,244,80,84,77,0.327869,0.344262,0.315574,0.765587,0.922943,0.009815,0.011537,RIGHT,0.327869,0.829506,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\4.MOV,MOTHER,244,92,98,92,0.377049,0.401639,0.377049,0.85166,1.120889,0.009359,0.011556,RIGHT,0.377049,0.759808,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\5.MOV,UNDERSTAND,244,76,78,74,0.311475,0.319672,0.303279,1.001746,1.097655,0.013537,0.014635,RIGHT,0.311475,0.912624,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\6.MOV,SUGAR,244,72,76,69,0.295082,0.311475,0.282787,0.911921,1.209647,0.012844,0.016571,RIGHT,0.295082,0.753874,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\7.MOV,SUNDAY,244,72,78,71,0.295082,0.319672,0.290984,0.891218,1.314952,0.012552,0.017302,RIGHT,0.295082,0.677757,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\8.MOV,MONDAY,244,74,76,66,0.303279,0.311475,0.270492,0.87077,1.009554,0.011928,0.014422,RIGHT,0.303279,0.862529,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\32\9.MOV,COUSIN,244,70,79,67,0.286885,0.32377,0.27459,0.80565,1.055898,0.011848,0.013893,RIGHT,0.286885,0.763,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\0.MOV,DEAF BLIND,244,91,88,84,0.372951,0.360656,0.344262,0.862469,1.143845,0.009583,0.013781,RIGHT,0.372951,0.754009,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\1.MOV,FEBRUARY,244,97,94,86,0.397541,0.385246,0.352459,0.948992,1.476864,0.010096,0.017794,RIGHT,0.397541,0.642572,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\10.MOV,YESTERDAY,244,79,87,78,0.32377,0.356557,0.319672,0.532416,1.292067,0.006826,0.015024,RIGHT,0.32377,0.412065,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\11.MOV,DON’T KNOW,244,76,82,76,0.311475,0.336066,0.311475,0.497485,1.101575,0.006723,0.0136,RIGHT,0.311475,0.451612,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\12.MOV,WEDNESDAY,244,67,72,66,0.27459,0.295082,0.270492,0.448899,1.080645,0.006906,0.01522,RIGHT,0.27459,0.415399,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\13.MOV,UNDERSTAND,244,71,77,71,0.290984,0.315574,0.290984,0.464331,1.081329,0.006729,0.014228,RIGHT,0.290984,0.429408,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\14.MOV,HARD OF HEARING,244,72,76,70,0.295082,0.311475,0.286885,0.47562,1.030302,0.006795,0.013737,RIGHT,0.295082,0.461632,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\15.MOV,NOVEMBER,244,85,84,76,0.348361,0.344262,0.311475,0.805417,1.32697,0.009822,0.017233,RIGHT,0.348361,0.606959,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\16.MOV,BLIND,244,86,95,86,0.352459,0.389344,0.352459,0.767599,1.277786,0.009138,0.013593,RIGHT,0.352459,0.600726,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\17.MOV,COLD,244,80,99,79,0.327869,0.405738,0.32377,0.81019,1.358089,0.01066,0.014147,RIGHT,0.327869,0.596566,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\18.MOV,GREEN,244,73,88,72,0.29918,0.360656,0.295082,0.514391,1.198038,0.007455,0.013931,RIGHT,0.29918,0.429361,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\19.MOV,IM FINE,244,67,75,63,0.27459,0.307377,0.258197,0.652,1.172302,0.010031,0.016511,RIGHT,0.27459,0.556171,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\2.MOV,JUNE,244,85,87,81,0.348361,0.356557,0.331967,0.819003,1.008751,0.00975,0.012009,RIGHT,0.348361,0.811898,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\3.MOV,FATHER,244,73,55,46,0.29918,0.22541,0.188525,0.688152,0.911873,0.009692,0.020264,RIGHT,0.29918,0.754658,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\4.MOV,MOTHER,244,70,76,67,0.286885,0.311475,0.27459,0.717237,1.003346,0.010548,0.013935,RIGHT,0.286885,0.714845,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\5.MOV,UNDERSTAND,244,67,76,64,0.27459,0.311475,0.262295,0.738108,1.187366,0.011356,0.016491,RIGHT,0.27459,0.621635,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\6.MOV,SUGAR,244,72,71,65,0.295082,0.290984,0.266393,0.845192,1.078889,0.012074,0.016103,RIGHT,0.295082,0.783391,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\7.MOV,SUNDAY,244,74,81,71,0.303279,0.331967,0.290984,0.778624,1.285808,0.010814,0.016699,RIGHT,0.303279,0.605552,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\8.MOV,MONDAY,244,77,80,73,0.315574,0.327869,0.29918,0.934749,1.186324,0.012299,0.01561,RIGHT,0.315574,0.787937,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\33\9.MOV,COUSIN,244,82,88,77,0.336066,0.360656,0.315574,0.928168,1.55387,0.011749,0.018498,RIGHT,0.336066,0.597327,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\0.MOV,DEAF BLIND,244,105,100,97,0.430328,0.409836,0.397541,0.853043,0.953974,0.008282,0.010042,RIGHT,0.430328,0.894199,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\1.MOV,FEBRUARY,244,85,88,82,0.348361,0.360656,0.336066,0.906942,1.080954,0.010797,0.012869,RIGHT,0.348361,0.83902,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\10.MOV,YESTERDAY,244,82,91,82,0.336066,0.372951,0.336066,0.721777,1.610105,0.009136,0.01789,RIGHT,0.336066,0.448279,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\11.MOV,DON’T KNOW,244,83,91,83,0.340164,0.372951,0.340164,0.59808,0.955758,0.007384,0.010739,RIGHT,0.340164,0.625765,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\12.MOV,WEDNESDAY,244,78,88,78,0.319672,0.360656,0.319672,0.543511,1.006969,0.007059,0.011574,RIGHT,0.319672,0.539749,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\13.MOV,UNDERSTAND,244,68,77,68,0.278689,0.315574,0.278689,0.472766,1.008277,0.007163,0.013267,RIGHT,0.278689,0.468885,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\14.MOV,HARD OF HEARING,244,75,86,75,0.307377,0.352459,0.307377,0.455297,0.992599,0.006153,0.011678,RIGHT,0.307377,0.458692,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\15.MOV,NOVEMBER,244,73,83,73,0.29918,0.340164,0.29918,0.461136,0.909868,0.006405,0.011233,RIGHT,0.29918,0.506816,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\16.MOV,BLIND,244,75,84,75,0.307377,0.344262,0.307377,1.040573,1.12633,0.014452,0.013736,RIGHT,0.307377,0.923862,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\17.MOV,COLD,244,77,89,77,0.315574,0.364754,0.315574,1.030662,1.317362,0.014315,0.01497,RIGHT,0.315574,0.782368,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\18.MOV,GREEN,244,80,91,80,0.327869,0.372951,0.327869,0.982243,1.120417,0.012756,0.012449,RIGHT,0.327869,0.876676,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\19.MOV,IM FINE,244,74,85,74,0.303279,0.348361,0.303279,0.979454,1.051637,0.013604,0.012519,RIGHT,0.303279,0.931361,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\2.MOV,JUNE,244,83,83,77,0.340164,0.340164,0.315574,0.842324,1.025402,0.010272,0.013146,RIGHT,0.340164,0.821457,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\20.MOV,SEVEN,244,75,87,75,0.307377,0.356557,0.307377,1.065531,1.096159,0.014596,0.012746,RIGHT,0.307377,0.972059,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\3.MOV,FATHER,244,95,101,95,0.389344,0.413934,0.389344,0.876768,1.276402,0.009327,0.012764,RIGHT,0.389344,0.686906,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\4.MOV,MOTHER,244,80,84,79,0.327869,0.344262,0.32377,0.76011,1.135801,0.009745,0.013851,RIGHT,0.327869,0.669228,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\5.MOV,UNDERSTAND,244,87,91,87,0.356557,0.372951,0.356557,0.88717,1.078631,0.010316,0.012119,RIGHT,0.356557,0.822496,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\6.MOV,SUGAR,244,83,92,82,0.340164,0.377049,0.336066,0.852967,1.60485,0.010662,0.018032,RIGHT,0.340164,0.531493,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\7.MOV,SUNDAY,244,81,97,81,0.331967,0.397541,0.331967,0.768269,1.53776,0.009725,0.016187,RIGHT,0.331967,0.499603,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\8.MOV,MONDAY,244,78,85,78,0.319672,0.348361,0.319672,0.813394,1.438435,0.010703,0.017124,RIGHT,0.319672,0.565472,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\34\9.MOV,COUSIN,244,76,87,75,0.311475,0.356557,0.307377,0.701652,1.552757,0.009355,0.018268,RIGHT,0.311475,0.451875,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\0.MOV,DEAF BLIND,244,104,98,97,0.42623,0.401639,0.397541,0.813987,1.084323,0.007903,0.011786,RIGHT,0.42623,0.750687,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\1.MOV,FEBRUARY,244,96,97,93,0.393443,0.397541,0.381148,0.761807,1.217594,0.008104,0.012817,RIGHT,0.393443,0.625666,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\10.MOV,YESTERDAY,244,88,98,88,0.360656,0.401639,0.360656,0.465443,1.045771,0.005412,0.010893,RIGHT,0.360656,0.445072,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\11.MOV,DON’T KNOW,244,83,93,83,0.340164,0.381148,0.340164,0.46265,0.993008,0.005783,0.010912,RIGHT,0.340164,0.465908,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\12.MOV,WEDNESDAY,244,74,83,74,0.303279,0.340164,0.303279,0.414128,1.006964,0.005752,0.01228,RIGHT,0.303279,0.411264,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\13.MOV,UNDERSTAND,244,77,84,77,0.315574,0.344262,0.315574,0.551195,0.983581,0.007349,0.01185,RIGHT,0.315574,0.560396,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\14.MOV,HARD OF HEARING,243,85,97,85,0.349794,0.399177,0.349794,0.458422,1.048748,0.005457,0.010924,RIGHT,0.349794,0.437114,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\15.MOV,NOVEMBER,244,111,123,111,0.454918,0.504098,0.454918,1.646729,1.46849,0.015247,0.012037,LEFT,0.504098,0.891762,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\16.MOV,BLIND,244,106,126,106,0.434426,0.516393,0.434426,0.702249,1.637826,0.006885,0.013208,RIGHT,0.434426,0.428769,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\17.MOV,COLD,244,117,130,117,0.479508,0.532787,0.479508,0.942271,1.514897,0.008123,0.011743,RIGHT,0.479508,0.622003,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\18.MOV,GREEN,244,99,115,99,0.405738,0.471311,0.405738,1.082201,1.332953,0.011273,0.011693,RIGHT,0.405738,0.811882,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\19.MOV,IM FINE,244,104,115,104,0.42623,0.471311,0.42623,0.873259,1.358939,0.008561,0.011921,RIGHT,0.42623,0.642604,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\35\2.MOV,JUNE,244,87,91,79,0.356557,0.372951,0.32377,0.728802,1.31938,0.008888,0.015896,RIGHT,0.356557,0.552382,AMBIGUOUS
